standort_name,standort,dealer_vehicle_number,kom_nr,jahreswagenkz,vfw_status,kennzeichen,vin,marke,modell,ez,km,antriebsart,versteuerung_hinweis,listenpreis_netto,empf_vk_preis,modell_netto_preis,upe_brutto,upe_quelle,geldwert_vorteil_monat,eingang,abmeldung,verkauft_am
Deggendorf Hyundai,2,211035,V,,Kom.Nr. V,DEG-G 1192,KMHHB8125RU116565,Hyundai,KONA SX2 1.0 T-GDi 120PS M/T 2WD SELECT Funktions-Paket,2024-05-27,16957,,1 %,0.00,28450.00,23361.34,28450.0,empf.VK,284.5,2024-05-21,2025-04-02,
Deggendorf Hyundai,2,211074,V,,Kom.Nr. V,DEG-MA 90,TMAJE81B5SJ488416,Hyundai,"TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 2WD PRIME Assistenz-Paket, ECS",2024-07-25,6550,Benzin (allgemein),1 %,0.00,47040.00,39865.55,47040.0,empf.VK,470.4,2024-05-21,,2024-08-29
Deggendorf Hyundai,2,211075,V,,Kom.Nr. V,DEG-ET 21,TMAJE81B3SJ490746,Hyundai,"TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 2WD PRIME Assistenz-Paket, ECS, Panoramadach",2024-07-25,10923,Benzin (allgemein),1 %,0.00,48590.00,40873.95,48590.0,empf.VK,485.9,2024-05-21,,2024-11-27
Deggendorf Hyundai,2,215367,G,L,Kom.Nr. G,DGF-K 2511,NLHB351BALZ604466,Hyundai,i20 1.2 Trend,2020-01-02,51696,,1 %,0.00,0.00,0.00,7772.96,"Grund+Zubehör×1,19",77.73,2024-05-22,2024-05-21,2024-08-27
Deggendorf Hyundai,2,215368,G,L,Kom.Nr. G,PA-AE 207,TMAH381BGMJ093297,Hyundai,i30 Kombi 1.0 T-GDI,2021-05-14,58278,Benzin (allgemein),1 %,0.00,0.00,0.00,14994.62,"Grund+Zubehör×1,19",149.95,2024-05-22,2024-05-21,2025-04-10
Deggendorf Hyundai,2,215372,G,L,Kom.Nr. G,,NLHDN51AALZ016099,Hyundai,i10 1.0 Benzin Select,2020-05-07,41000,Benzin (allgemein),1 %,0.00,0.00,0.00,4797.91,"Grund+Zubehör×1,19",47.98,2024-05-29,2024-05-28,2024-07-01
Deggendorf Hyundai,2,215373,G,L,Kom.Nr. G,,KMHK581GFLU079616,Hyundai,Kona Elektro,2020-06-09,38624,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,25604.5,"Grund+Zubehör×1,19",128.02,2024-05-31,,2024-06-10
Deggendorf Hyundai,2,215374,G,L,Kom.Nr. G,SR-PB 465,NLHB351AALZ662469,Hyundai,"i20 Active 1.0 T-GDI Trend 1,0 Turbo Benzin, M/T 100 PS",2020-09-14,18932,Benzin (allgemein),1 %,0.00,0.00,0.00,10801.56,"Grund+Zubehör×1,19",108.02,2024-06-04,2024-05-28,2024-07-24
Deggendorf Hyundai,2,215376,G,L,Kom.Nr. G,WS-BB 1702,TMAH2811ALJ051927,Hyundai,i30 Kombi 1.0T-GDI SoKo Navi,2019-07-04,77158,,1 %,0.00,0.00,0.00,9546.63,"Grund+Zubehör×1,19",95.47,2024-06-13,,2024-06-13
Deggendorf Hyundai,2,211009,V,,Kom.Nr. V,DEG-SZ 46,NLHDN51C2RZ284496,Hyundai,i10 FL (MJ24) 1.0 Benzin M/T Trend,2024-06-13,8460,,1 %,0.00,19020.00,0.00,19020.0,empf.VK,190.2,2024-06-14,,2024-07-15
Deggendorf Hyundai,2,211010,V,,Kom.Nr. V,DEG-E 9876,NLHDN51C0RZ283962,Hyundai,i10 FL (MJ24) 1.0 Benzin M/T Trend,2024-06-13,13284,,1 %,0.00,19020.00,0.00,19020.0,empf.VK,190.2,2024-06-14,,2024-07-15
Deggendorf Hyundai,2,211105,V,,Kom.Nr. V,DEG-MH 570,TMAJD81B3SJ491897,Hyundai,TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 2WD TREND,2024-06-24,16568,Benzin (allgemein),1 %,0.00,41210.00,34672.27,41210.0,empf.VK,412.1,2024-06-14,,2024-07-30
Deggendorf Hyundai,2,211107,V,,Kom.Nr. V,PA-M 4408,TMAJB81B5SJ492569,Hyundai,TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 4WD N LINE,2024-06-24,35518,Benzin (allgemein),1 %,0.00,47690.00,40116.81,47690.0,empf.VK,476.9,2024-06-14,,2024-11-11
Deggendorf Hyundai,2,211108,V,,Kom.Nr. V,DEG-MP 232,TMAJB81B1SJ491032,Hyundai,TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 4WD N LINE,2024-06-25,11507,Benzin (allgemein),1 %,0.00,47690.00,40116.81,47690.0,empf.VK,476.9,2024-06-14,,2024-09-19
Deggendorf Hyundai,2,215378,G,L,Kom.Nr. G,FRG-WW 33,TMAJ381ADLJ098610,Hyundai,"Tucson 2.0 CRDi 48V N-Line Mildhybrid, Automatik",2020-08-13,47919,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,17811.25,"Grund+Zubehör×1,19",89.06,2024-06-14,2024-06-13,2024-09-20
Deggendorf Hyundai,2,211084,G,Z,Kom.Nr. G,DEG-ED 390,TMAJD81AGMJ145299,Hyundai,NEW Tucson 1.6 CRDi 136PS (+48V) 7-DCT 2WD TREND,2022-03-15,62651,Diesel,1 %,0.00,38700.00,32521.01,38700.0,empf.VK,387.0,2024-06-17,,2024-07-18
Deggendorf Hyundai,2,211085,G,Z,Kom.Nr. G,MB-HS 610,TMAJB81AHNJ324824,Hyundai,TUCSON 1.6 CRDi 136PS (+48V) 7-DCT 4WD N LINE MJ22 Panoramadach,2023-07-03,21900,Diesel,1 %,0.00,47379.00,39814.29,47379.0,empf.VK,473.79,2024-06-17,,2024-07-24
Deggendorf Hyundai,2,211102,G,X,Verkauft (Jahreswg.Kz. X),REG-A 1951,TMAH181DXSJ166172,Hyundai,i30 FL Kombi (MY25) 1.5 T-GDI (140 PS) 48V 7-DCT 2WD N Line Sitz-Paket,2024-06-18,4500,Benzin (allgemein),1 %,0.00,36740.00,30789.08,36740.0,empf.VK,367.4,2024-06-17,2025-09-16,2025-10-01
Deggendorf Hyundai,2,211103,V,,Kom.Nr. V,DEG-HA 334,TMAH181D9SJ166289,Hyundai,i30 FL Kombi (MY25) 1.5 T-GDI (140 PS) 48V 7-DCT 2WD N Line Sitz-Paket,2024-06-18,5601,Benzin (allgemein),1 %,0.00,36740.00,30789.08,36740.0,empf.VK,367.4,2024-06-17,,2024-11-07
Deggendorf Hyundai,2,211104,V,,Kom.Nr. V,REG-RB 111,TMAJB81BXSJ494141,Hyundai,TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 4WD N LINE,2024-06-25,12777,Benzin (allgemein),1 %,0.00,47690.00,40116.81,47690.0,empf.VK,476.9,2024-06-17,,2024-09-04
Deggendorf Hyundai,2,211086,G,Z,Kom.Nr. G,,KMHS581HHPU462891,Hyundai,SANTA FE Facelift 2.2 CRDi 4WD 8DCT PRIME MJ23 Assistenzpaket II,2023-03-27,34500,Diesel,1 %,0.00,56750.00,47689.08,56750.0,empf.VK,567.5,2024-06-18,,2025-02-10
Deggendorf Hyundai,2,215379,G,L,Kom.Nr. G,,,,,,28000,,1 %,0.00,0.00,,17811.49,"Grund+Zubehör×1,19",178.11,2024-06-20,2024-06-20,2024-08-01
Deggendorf Hyundai,2,211109,G,Z,Kom.Nr. G,REG-WA 53,TMAJD81BGNJ307104,Hyundai,TUCSON 1.6 GDI Turbo 150PS (+48V) 7-DCT 2WD MJ22 EDITION 30 PLUS,2023-05-09,26779,Benzin (allgemein),1 %,0.00,37150.00,31218.49,37150.0,empf.VK,371.5,2024-06-21,,2024-08-08
Deggendorf Hyundai,2,211110,G,Z,Kom.Nr. G,DEG-GK 59E,TMAJD812DNJ162873,Hyundai,"TUCSON Plug-in-Hybrid 1.6 T-GDi 265PS 6-AT 4WD TREND-Paket MJ22 Krell, el. Heckklappe",2023-02-27,36142,,"0,5 % / 0,25 % (E/Hybrid)",0.00,48030.00,40361.34,48030.0,empf.VK,240.15,2024-06-21,,2024-07-25
Deggendorf Hyundai,2,215380,G,L,Kom.Nr. G,,TMAJ3817ALJ098653,Hyundai,Tucson 1.6 CRDi Style,2020-06-02,68200,Diesel,1 %,0.00,0.00,0.00,15054.24,"Grund+Zubehör×1,19",150.54,2024-06-24,2024-06-20,2024-08-02
Deggendorf Hyundai,2,215381,G,L,Kom.Nr. G,DEG-T 278,KMHK3811ALU530539,Hyundai,Kona 1.0 T-GDI Advantage,2020-05-12,71568,Benzin (allgemein),1 %,0.00,0.00,0.00,10132.28,"Grund+Zubehör×1,19",101.32,2024-06-24,2024-06-24,2024-11-08
Deggendorf Hyundai,2,215383,G,L,Kom.Nr. G,DEG-O 358,TMAJ381ADLJ104729,Hyundai,Tucson 2.0 CRDi 48V-Hybrid N-Line Allrad AT 136 kW,2020-10-12,84251,Diesel,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,18780.23,"Grund+Zubehör×1,19",93.9,2024-06-25,2024-06-25,2024-11-13
Deggendorf Hyundai,2,211101,V,,Kom.Nr. V,BOG-AB 883,TMAJE81BHPJ483989,Hyundai,"TUCSON 1.6 GDI Turbo 180PS (+48V) 7-DCT 4WD PRIME MJ23 Assist.-Paket (DCT), Assist.-Paket+(DCT), Pan",2024-06-18,4399,,1 %,0.00,48550.00,0.00,48550.0,empf.VK,485.5,2024-06-28,,2024-09-20
Deggendorf Hyundai,2,211117,V,,Kom.Nr. V,DEG-KN 111,TMAJE8125SJ289575,Hyundai,"TUCSON FL PHEV (MY25) 1.6 T-GDi (252 PS) 6-AT 4WD Prime Assistenz-Paket, ECS",2024-07-25,14000,,"0,5 % / 0,25 % (E/Hybrid)",0.00,56900.00,47226.89,56900.0,empf.VK,284.5,2024-06-28,,2025-09-15
Deggendorf Hyundai,2,215388,G,L,Kom.Nr. G,SR-FN 23,KMHS381CDLU295370,Hyundai,Santa Fe Seven 2.2 CRDi,2020-06-23,80735,Diesel,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,25819.51,"Grund+Zubehör×1,19",129.1,2024-06-28,,2024-06-28
Deggendorf Hyundai,2,211119,G,Z,Kom.Nr. G,LANMM97,TMAJD81BHPJ349509,Hyundai,"TUCSON 1.6 GDI Turbo 180PS (+48V) 7-DCT 4WD TREND MJ23 Assist.-Paket DCT, el. Heckklappe, Krell",2023-09-11,20500,,1 %,0.00,0.00,0.00,27408.15,"Grund+Zubehör×1,19",274.08,2024-07-01,,2024-09-04
Deggendorf Hyundai,2,211120,G,Z,Kom.Nr. G,WW-BU 505,TMAJD81BHPJ350091,Hyundai,"TUCSON 1.6 GDI Turbo 180PS (+48V) 7-DCT 4WD TREND MJ23 Assist.-Paket DCT, el. Heckklappe, Krell",2023-09-11,25000,,1 %,0.00,0.00,0.00,27946.23,"Grund+Zubehör×1,19",279.46,2024-07-01,,2025-05-09
Deggendorf Hyundai,2,215392,G,L,Kom.Nr. G,SR-RA 319,TMAHC51AALJ018623,Hyundai,i30 N Performance 2.0 T-GDI,2020-02-06,29600,Benzin (allgemein),1 %,0.00,0.00,0.00,16681.67,"Grund+Zubehör×1,19",166.82,2024-07-03,2024-06-14,2024-07-18
Deggendorf Hyundai,2,210740,G,X,Verkauft (Jahreswg.Kz. X),LAN-IG 70E,KMHM541AXPA015980,Hyundai,"IONIQ 6 Heckantrieb 77,4kWh Batt. (229 PS) UNIQ-Paket inkl. digitale Außenspiegel und Glasschiebedac",2023-02-16,24356,Elektro,"0,5 % / 0,25 % (E/Hybrid)",0.00,62850.00,52260.50,62850.0,empf.VK,314.25,2024-07-04,2024-07-03,2025-11-18
Deggendorf Hyundai,2,215394,G,,Kom.Nr. G,,TMAJ3812CGJ006512,Hyundai,Tucson,2015-07-14,153000,Benzin (allgemein),1 %,0.00,0.00,0.00,9800.0,"Grund+Zubehör×1,19",98.0,2024-07-10,2024-07-10,2024-07-18
Deggendorf Hyundai,2,215395,G,L,Kom.Nr. G,,KMHC751DGLU217850,Hyundai,Ioniq 1.6 GDI Plug-in-Hybrid Style,2020-07-02,46821,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,10120.99,"Grund+Zubehör×1,19",50.6,2024-07-10,2024-07-04,2024-07-23
Deggendorf Hyundai,2,215396,G,L,Kom.Nr. G,DEG-S 1962,KMHK2812ANU855716,Hyundai,KONA Facelift MJ22 1.0 T-Gdi 120PS (+48V) iM/T 2WD SELECT Winter-Paket,2022-02-10,23681,Benzin (allgemein),1 %,0.00,0.00,19410.92,23098.99,"Modell Netto×1,19",230.99,2024-07-10,2024-07-08,2024-08-30
Deggendorf Hyundai,2,211121,G,Z,Kom.Nr. G,DEG-MW 666,TMAJD81BHPJ356069,Hyundai,"TUCSON 1.6 GDI Turbo 180PS (+48V) 7-DCT 4WD TREND MJ23 Assist.-Paket DCT, el. Heckklappe, Krell",2023-09-11,42756,,1 %,0.00,0.00,0.00,27415.27,"Grund+Zubehör×1,19",274.15,2024-07-11,,2024-08-05
Deggendorf Hyundai,2,215398,G,,Kom.Nr. G,,KMHS381CDLU294950,Hyundai,"""Santa Fe 2.2 CRDi Style AT 4WD 8AT Style 19"" Alu",2020-08-24,159000,,1 %,0.00,0.00,0.00,13110.99,"Grund+Zubehör×1,19",131.11,2024-07-11,2024-07-11,2024-07-17
Deggendorf Hyundai,2,211118,G,Z,Kom.Nr. G,DEG-MW 272,TMAJD81BHPJ349907,Hyundai,"TUCSON 1.6 GDI Turbo 180PS (+48V) 7-DCT 4WD TREND MJ23 Assist.-Paket DCT, el. Heckklappe, Krell",2023-09-11,29000,,1 %,0.00,0.00,0.00,27458.16,"Grund+Zubehör×1,19",274.58,2024-07-12,,2024-09-13
Deggendorf Hyundai,2,211122,G,Z,Kom.Nr. G,GRA-SR 16,TMAJD81BHPJ350213,Hyundai,"TUCSON 1.6 GDI Turbo 180PS (+48V) 7-DCT 4WD TREND MJ23 Assist.-Paket DCT, el. Heckklappe, Krell",2023-09-11,28586,,1 %,0.00,0.00,0.00,27834.25,"Grund+Zubehör×1,19",278.34,2024-07-12,,2025-03-21
Deggendorf Hyundai,2,211125,V,,Kom.Nr. V,DEG-G 890,TMAJD81B4SJ520341,Hyundai,TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 2WD TREND,2024-07-25,27249,Benzin (allgemein),1 %,0.00,41210.00,34672.27,41210.0,empf.VK,412.1,2024-07-19,,
Deggendorf Hyundai,2,211126,V,,Kom.Nr. V,DEG-KK 192,TMAJD81B6SJ520082,Hyundai,TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 2WD TREND,2024-07-25,18801,Benzin (allgemein),1 %,0.00,41210.00,34672.27,41210.0,empf.VK,412.1,2024-07-19,,2024-10-17
Deggendorf Hyundai,2,215386,G,L,Kom.Nr. G,EBE-S 1178,TMAJ3812ALJ960410,Hyundai,Tucson 1.6 T-GDI Advantage,2020-05-14,26145,Benzin (allgemein),1 %,0.00,0.00,0.00,15508.85,"Grund+Zubehör×1,19",155.09,2024-07-22,2024-06-28,2024-07-27
Deggendorf Hyundai,2,215400,G,L,Kom.Nr. G,LL-K 2801,NLHB251BALZ601352,Hyundai,i20 1.2 Select (84 PS),2020-06-18,25000,Benzin (allgemein),1 %,0.00,0.00,0.00,7465.48,"Grund+Zubehör×1,19",74.65,2024-07-22,,2024-07-22
Deggendorf Hyundai,2,215401,G,L,Kom.Nr. G,MÜ-ET 172 E,TMAJC812DNJ051519,Hyundai,Tucson 1.6 T-GDi Plug-in-Hybrid 4WD AT6,2021-10-14,20101,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,26353.95,"Grund+Zubehör×1,19",131.77,2024-07-23,2024-07-22,2025-02-06
Deggendorf Hyundai,2,215402,G,L,Kom.Nr. G,DEG-IS 188,NLHDN51AAMZ078585,Hyundai,i10 1.0 Select,2021-07-12,64700,Benzin (allgemein),1 %,0.00,0.00,0.00,3534.0,"Grund+Zubehör×1,19",35.34,2024-07-24,2024-07-15,2025-04-23
Deggendorf Hyundai,2,215403,G,L,Kom.Nr. G,,TMAJD81BAMJ037383,Hyundai,Tucson 1.6 T-GDI Trend 48V-Hybrid,2021-04-29,38726,Benzin (allgemein),"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,17706.53,"Grund+Zubehör×1,19",88.53,2024-07-24,,2024-07-24
Deggendorf Hyundai,2,215404,G,L,Kom.Nr. G,DEG-MX 209,NLHB351AGLZ634277,Hyundai,i20 1.0 T-GDI Trend DCT,2020-05-12,47742,Benzin (allgemein),1 %,0.00,0.00,0.00,9081.81,"Grund+Zubehör×1,19",90.82,2024-07-26,2024-07-24,2024-08-27
Deggendorf Hyundai,2,210844,G,X,Verkauft (Jahreswg.Kz. X),R-DP 1093,TMAH381BGNJ136156,Hyundai,i30 FL Kombi (MJ22) 1.0 Benzin Turbo 7-DCT (48V) TREND LED-Paket,2023-03-31,30600,Benzin (allgemein),1 %,0.00,29480.00,24268.91,29480.0,empf.VK,294.8,2024-07-29,2024-07-29,2024-09-17
Deggendorf Hyundai,2,211131,V,,Kom.Nr. V,DEG-G 1596,KMHHE8114RU050508,Hyundai,"KONA SX2 HEV 1.6 GDI HEV DCT 2WD PRIME Glasschiebedach, Sitz-Paket, BOSE Soundsystem",2025-01-16,13000,,"0,5 % / 0,25 % (E/Hybrid)",0.00,41800.00,0.00,41800.0,empf.VK,209.0,2024-07-31,,
Deggendorf Hyundai,2,215410,G,L,Kom.Nr. G,DEG-H 6614,KMHK5815HLU586018,Hyundai,Kona 1.6 T-GDI Premium DCT,2020-12-10,45814,Benzin (allgemein),1 %,0.00,0.00,0.00,17977.33,"Grund+Zubehör×1,19",179.77,2024-08-01,2024-08-01,2024-10-01
Deggendorf Hyundai,2,211132,V,,Kom.Nr. V,REG-GH 13E,TMAH081A4RJ005920,Hyundai,"KONA Elektro (SX2) 65,4kWh PRIME-Paket, Sitz-Komfortp. inkl. Ledersitze, Assistenz-Paket 2, BOSE, 19",2024-08-26,11000,Elektro,"0,5 % / 0,25 % (E/Hybrid)",0.00,55290.00,45915.97,55290.0,empf.VK,276.45,2024-08-02,,
Deggendorf Hyundai,2,211089,V,,Kom.Nr. V,REG-MS 184,NLHBU51FAPZ019627,Hyundai,i20 N Performance (MJ23) 1.6 T-Gdi (204 PS) M/T Dach-Lackierung,2024-07-22,19926,Benzin (allgemein),1 %,0.00,30210.00,24907.56,30210.0,empf.VK,302.1,2024-08-05,,2024-09-13
Deggendorf Hyundai,2,215413,G,L,Kom.Nr. G,PA-E 711,KMHK3811ALU496068,Hyundai,Kona 1.0 T-GDI Style,2020-09-10,59900,,1 %,0.00,0.00,0.00,10464.82,"Grund+Zubehör×1,19",104.65,2024-08-06,2024-08-05,2025-02-26
Deggendorf Hyundai,2,215414,G,L,Kom.Nr. G,DEG-O 401,TMAJE812DNJ023688,Hyundai,Tucson Plug-in-Hybrid Prime,2021-08-10,56208,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,29624.04,"Grund+Zubehör×1,19",148.12,2024-08-06,2024-08-06,2024-12-12
Deggendorf Hyundai,2,215415,G,L,Kom.Nr. G,DEG-GK 97E,TMAJE812DNJ042777,Hyundai,Tucson Plug-in-Hybrid Prime 1.6 T-GDi 4WD 6-AT,2021-08-10,40405,Benzin (allgemein),"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,27612.31,"Grund+Zubehör×1,19",138.06,2024-08-07,2024-08-06,2024-09-27
Deggendorf Hyundai,2,215417,G,L,Kom.Nr. G,LAN-H 194,NLHDN51AAMZ078594,Hyundai,i10 1.0 Select,2021-07-27,72452,Benzin (allgemein),1 %,0.00,0.00,0.00,6666.39,"Grund+Zubehör×1,19",66.66,2024-08-08,2024-08-08,2025-03-13
Deggendorf Hyundai,2,215418,G,L,Kom.Nr. G,DEG-HB 959,NLHDN51AAMZ078592,Hyundai,i10 1.0 Select,2021-08-02,51510,Benzin (allgemein),1 %,0.00,0.00,0.00,6516.45,"Grund+Zubehör×1,19",65.16,2024-08-08,2024-08-06,2024-09-18
Deggendorf Hyundai,2,211112,V,,Kom.Nr. V,LAN-G 223,NLHDN51F4SZ303002,Hyundai,i10 FL (MY25) 1.2 Benzin (79 PS) 5-MT 2WD Trend,2024-08-26,15856,Benzin (allgemein),1 %,0.00,19770.00,16134.45,19770.0,empf.VK,197.7,2024-08-19,,2024-10-14
Deggendorf Hyundai,2,211115,V,,Kom.Nr. V,DEG-AS 289,NLHBR51GXSZ505041,Hyundai,"i20 FL (MY25) 1.0 T-GDI (100 PS) 7-DCT 2WD N Line, Assistenzpaket, Smartpaket",2024-08-26,6104,Benzin (allgemein),1 %,0.00,29350.00,24789.08,29350.0,empf.VK,293.5,2024-08-19,,2024-11-05
Deggendorf Hyundai,2,211116,V,,Kom.Nr. V,DEG-G 995,NLHBR81GXSZ492678,Hyundai,"BAYON FL (MY25) 1.0 T-GDI (100 PS) 7-DCT 2WD Prime, Assistenzpaket",2024-07-22,14117,Benzin (allgemein),1 %,0.00,30600.00,25924.37,30600.0,empf.VK,306.0,2024-08-19,,
Deggendorf Hyundai,2,211111,V,,Kom.Nr. V,SR-YY 212,NLHDN51F1SZ296364,Hyundai,i10 FL (MY25) 1.2 Benzin (79 PS) 5-MT 2WD Trend,2024-08-26,14930,Benzin (allgemein),1 %,0.00,19770.00,16134.45,19770.0,empf.VK,197.7,2024-08-21,,2024-10-17
Deggendorf Hyundai,2,211155,V,,Kom.Nr. V,DGF-C 70,TMAH151D0SJ239189,Hyundai,"i30 FL 5-Türer (MY25) 1.5 T-GDI (140 PS) 48V 6-MT 2WD N Line Sitz-Paket, Panoramadach",2024-08-26,8077,Benzin (allgemein),1 %,0.00,34840.00,29192.44,34840.0,empf.VK,348.4,2024-08-21,,2025-09-12
Deggendorf Hyundai,2,215419,G,L,Kom.Nr. G,DEG-SC 179,NLHDN51AJMZ080743,Hyundai,i10 1.0 Trend AT,2021-08-10,32645,Benzin (allgemein),1 %,0.00,0.00,0.00,9278.85,"Grund+Zubehör×1,19",92.79,2024-08-21,2024-08-12,2024-09-20
Deggendorf Hyundai,2,215421,G,L,Kom.Nr. G,SR-EG 115,NLHDN51AAMZ078808,Hyundai,i10 1.0 Select,2021-08-10,55300,Benzin (allgemein),1 %,0.00,0.00,0.00,7623.94,"Grund+Zubehör×1,19",76.24,2024-08-21,2024-08-12,2025-07-08
Deggendorf Hyundai,2,215422,G,L,Kom.Nr. G,DEG-A 2286,NLHDN51AAMZ078593,Hyundai,i10 1.0 Select,2021-08-10,46606,Benzin (allgemein),1 %,0.00,0.00,0.00,6278.65,"Grund+Zubehör×1,19",62.79,2024-08-21,2024-08-12,2024-10-28
Deggendorf Hyundai,2,215424,G,L,Kom.Nr. G,DEG-MG 102,NLHBN51GAMZ047259,Hyundai,i20 1.0 T-GDI 48V-Hybrid Intro Edition,2021-06-30,43849,Benzin (allgemein),"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,8688.63,"Grund+Zubehör×1,19",43.44,2024-08-21,2024-08-19,2024-10-14
Deggendorf Hyundai,2,215425,G,L,Kom.Nr. G,PAN-CP 20,NLHDN51AAMZ078806,Hyundai,i10 1.0 Select,2021-08-10,37960,Benzin (allgemein),1 %,0.00,0.00,0.00,8531.05,"Grund+Zubehör×1,19",85.31,2024-08-21,2024-08-08,2025-02-18
Deggendorf Hyundai,2,215427,G,L,Kom.Nr. G,FRG-J 3000,NLHBN51GAMZ047249,Hyundai,i20 1.0 T-GDI 48V-Hybrid Intro Edition,2021-06-30,19000,Benzin (allgemein),"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,11386.56,"Grund+Zubehör×1,19",56.93,2024-08-26,2024-08-22,2025-05-06
Deggendorf Hyundai,2,215420,G,L,Kom.Nr. G,DGF-KR 102,NLHDN51AAMZ078805,Hyundai,i10 1.0 Select,2021-08-02,46900,Benzin (allgemein),1 %,0.00,0.00,0.00,8182.17,"Grund+Zubehör×1,19",81.82,2024-08-28,2024-08-14,2025-03-18
Deggendorf Hyundai,2,215423,G,L,Kom.Nr. G,SR-T 1057,NLHDN51AAMZ078595,Hyundai,i10 1.0 Select,2021-08-10,36048,Benzin (allgemein),1 %,0.00,0.00,0.00,8252.38,"Grund+Zubehör×1,19",82.52,2024-08-28,2024-08-23,2025-04-16
Deggendorf Hyundai,2,215431,G,L,Kom.Nr. G,DEG-OG 6E,TMAK381GFLJ015270,Hyundai,Kona Elektro 150 kW,2020-10-01,94890,Elektro,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,16124.5,"Grund+Zubehör×1,19",80.62,2024-08-28,,2024-09-04
Deggendorf Hyundai,2,211113,V,,Kom.Nr. V,DEG-RH 999,NLHDN51F5SZ305129,Hyundai,i10 FL (MY25) 1.2 Benzin (79 PS) 5-MT 2WD Trend,2024-09-26,4211,Benzin (allgemein),1 %,0.00,19200.00,16134.45,19200.0,empf.VK,192.0,2024-08-29,,2024-10-28
Deggendorf Hyundai,2,211143,V,,Kom.Nr. V,DEG-PH 789,NLHDN51F0SZ303742,Hyundai,i10 FL (MY25) 1.2 Benzin (79 PS) 5-AMT 2WD Trend,2024-10-28,9130,Benzin (allgemein),1 %,0.00,20200.00,16763.87,20200.0,empf.VK,202.0,2024-08-29,,2024-12-02
Deggendorf Hyundai,2,215426,G,L,Kom.Nr. G,M-QT 269E,TMAJD812DNJ075542,Hyundai,TUCSON Plug-in-Hybrid 1.6 T-GDi 265PS 6-AT 4WD TREND-Paket MJ22 el. Heckklappe,2022-04-01,29925,"Benzin (allgemein), Elektro","0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,39941.18,47530.0,"Modell Netto×1,19",237.65,2024-08-29,2024-08-29,2024-09-20
Deggendorf Hyundai,2,211154,V,,Kom.Nr. V,DEG-G 1635,TMAH151DXSJ240821,Hyundai,"i30 FL 5-Türer (MY25) 1.5 T-GDI (140 PS) 48V 6-MT 2WD N Line Sitz-Paket, Panoramadach",2024-08-26,4927,Benzin (allgemein),1 %,0.00,34540.00,29192.44,34540.0,empf.VK,345.4,2024-09-02,,
Deggendorf Hyundai,2,215433,G,L,Kom.Nr. G,DEG-MS 206,NLHDN51AALZ028165,Hyundai,i10 1.0 Trend,2020-06-30,46213,Benzin (allgemein),1 %,0.00,0.00,0.00,8029.44,"Grund+Zubehör×1,19",80.29,2024-09-03,2024-09-02,2024-10-04
Deggendorf Hyundai,2,215435,G,L,Kom.Nr. G,DEG-QH 603,TMAJ381ADLJ042147,Hyundai,Tucson 2.0 CRDi Premium Allrad,2020-06-22,46000,Diesel,1 %,0.00,0.00,0.00,19630.64,"Grund+Zubehör×1,19",196.31,2024-09-03,,2024-09-03
Deggendorf Hyundai,2,215436,G,L,Kom.Nr. G,REG-ML 701,NLHDN51AAMZ080398,Hyundai,i10 1.0 Edition 30,2021-07-30,18700,Benzin (allgemein),1 %,0.00,0.00,0.00,7823.11,"Grund+Zubehör×1,19",78.23,2024-09-03,2024-09-03,2024-09-13
Deggendorf Hyundai,2,211170,V,,Kom.Nr. V,DEG-SH 444,TMAJC81BXSJ520119,Hyundai,TUCSON FL (MY25) 1.6 T-GDI (160 PS) 48V 7-DCT 2WD SELECT,2024-09-19,25477,Benzin (allgemein),1 %,0.00,38350.00,32142.02,38350.0,empf.VK,383.5,2024-09-09,,2024-10-25
